"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj";"gene"
"Marc2";0,0417205976040614;0,144617941069521;0,684;0,714;1;"Marc2"
"Gstt3";0,041898970013538;-0,0856386482884698;0,248;0,253;1;"Gstt3"
"Cdip1";0,0420948640964161;0,029103654194371;0,279;0,248;1;"Cdip1"
"Cript";0,0423520219230815;0,0193071402615241;0,592;0,561;1;"Cript"
"Tifa";0,042389086908895;-0,0316105979032102;0,184;0,2;1;"Tifa"
"Washc3";0,0424709855442039;-0,0657919687180561;0,347;0,35;1;"Washc3"
"Anxa2";0,0427019331926068;0,012718990308402;0,575;0,549;1;"Anxa2"
"Gatd3a";0,0427060856111259;-0,031159283498606;0,282;0,288;1;"Gatd3a"
"Slc12a6";0,0427483836576962;-0,0185307398725366;0,178;0,157;1;"Slc12a6"
"Epb41l4b";0,0428168700950314;-0,0895230571915695;0,403;0,401;1;"Epb41l4b"
"Atp9a";0,0428399492852951;-0,0224657165859313;0,303;0,269;1;"Atp9a"
"Wdr53";0,0429208065692314;-0,036749597381309;0,107;0,12;1;"Wdr53"
"B3galnt2";0,0429318531998481;-0,0540916085706659;0,109;0,122;1;"B3galnt2"
"Coasy";0,0429850623544397;0,022322604537939;0,273;0,242;1;"Coasy"
"Cand1";0,0429869517827335;-0,0327696713678696;0,234;0,246;1;"Cand1"
"Slc35a3";0,0430387755737466;0,0303898191155029;0,438;0,402;1;"Slc35a3"
"Cul1";0,0431127559643764;-0,0515660766814506;0,448;0,442;1;"Cul1"
"Lonp1";0,0433833173501111;-0,0603834749318766;0,279;0,289;1;"Lonp1"
"Med6";0,0433892237305642;-0,0759602974460319;0,249;0,256;1;"Med6"
"Khsrp";0,0433999931552303;-0,0410429782742758;0,277;0,291;1;"Khsrp"
"Edf1";0,0434049700777952;0,0425348932773155;0,836;0,841;1;"Edf1"
"Gcn1";0,043413731483623;-0,0232932620642171;0,217;0,229;1;"Gcn1"
"Mcrip1";0,0435420727962716;-0,0101982394163018;0,199;0,217;1;"Mcrip1"
"Socs4";0,0435535163645257;-0,0134354787087604;0,33;0,294;1;"Socs4"
"Iqgap2";0,0436429917082054;-0,0499187987155567;0,44;0,41;1;"Iqgap2"
"Ddx54";0,0438635187488767;-0,0279544429179212;0,299;0,309;1;"Ddx54"
"Prkcz";0,0439299675517169;0,0248782072397913;0,311;0,278;1;"Prkcz"
"Retreg1";0,0439342802190007;0,0352601324810612;0,192;0,17;1;"Retreg1"
"Tbl3";0,043965463753331;-0,0331034813906723;0,152;0,164;1;"Tbl3"
"Cd44";0,0440368104785926;0,00208362645431692;0,164;0,183;1;"Cd44"
"Cers4";0,0440863060551257;-0,0360351467123184;0,332;0,346;1;"Cers4"
"Lrch4";0,044087322859897;0,0346092679754036;0,133;0,116;1;"Lrch4"
"Plekha7";0,044272182232079;-0,0539053593982468;0,207;0,218;1;"Plekha7"
"Rnf8";0,0443814359097069;-0,0327541999509009;0,222;0,236;1;"Rnf8"
"Rhebl1";0,044492418913284;0,00533558149662428;0,107;0,091;1;"Rhebl1"
"Dennd6a";0,0445081742112922;-0,0359217857548446;0,212;0,184;1;"Dennd6a"
"Trim25";0,0445258024386337;-0,0145497157692089;0,298;0,265;1;"Trim25"
"Itprid2";0,0445686841720801;-0,0285103601207427;0,188;0,165;1;"Itprid2"
"Ubl3";0,0446767545220811;0,0498459774556737;0,481;0,441;1;"Ubl3"
"Ndufs4";0,0447003128906083;-0,0562456491934298;0,698;0,711;1;"Ndufs4"
"Kat7";0,0447800390111197;-0,00909171634026501;0,163;0,177;1;"Kat7"
"Stag1";0,0448940179308844;-0,021562579633574;0,28;0,294;1;"Stag1"
"Luc7l2";0,0449421986177449;0,10486094931411;0,734;0,691;1;"Luc7l2"
"Sf3a1";0,0450807946288811;-0,008368720332321;0,221;0,236;1;"Sf3a1"
"Ak2";0,0451146168425529;-0,0878117261734457;0,705;0,712;1;"Ak2"
"Rdh10";0,0452208825801017;-0,0299182651186273;0,173;0,15;1;"Rdh10"
"Gm11808";0,0452825314070299;-0,0369496111905128;0,565;0,559;1;"Gm11808"
"Zfp266";0,0454666857805324;-0,0790992219361801;0,246;0,257;1;"Zfp266"
"Rab14";0,0455298790631995;-0,0392474925691211;0,657;0,642;1;"Rab14"
"Hpgd";0,0455484420492394;-0,0793968544631293;0,425;0,435;1;"Hpgd"
"Ing1";0,0455659638780924;0,0337062883717179;0,238;0,255;1;"Ing1"
"B3gnt7";0,0456730110623245;-0,00681773355246826;0,106;0,09;1;"B3gnt7"
"Usp46";0,0456972271258738;0,025798878032937;0,149;0,13;1;"Usp46"
"Arfgap1";0,0457445489447261;-0,0101968182452544;0,149;0,13;1;"Arfgap1"
"Cpne3";0,0457550217046109;-0,0567341437246818;0,451;0,451;1;"Cpne3"
"Mms19";0,0458041602546573;0,019496981066791;0,121;0,105;1;"Mms19"
"Tm2d3";0,045818110955484;-0,0746879672561966;0,365;0,369;1;"Tm2d3"
"Frmd8";0,0458343041905105;-0,0125371798504259;0,183;0,159;1;"Frmd8"
"Plac8";0,0459483828455438;-0,0638735247494031;0,814;0,846;1;"Plac8"
"Hist1h2bc";0,0460207430172842;-0,100056818056856;0,552;0,568;1;"Hist1h2bc"
"Slc44a1";0,0460793511149781;0,00726947130696587;0,365;0,329;1;"Slc44a1"
"Drosha";0,0460889181223633;-0,0336296458398923;0,098;0,11;1;"Drosha"
"Kif13a";0,0461156219334926;-0,0535722654015482;0,155;0,168;1;"Kif13a"
"Ufm1";0,0462159489297488;-0,0638567954216593;0,559;0,56;1;"Ufm1"
"Mansc1";0,0462257051971606;-0,0538481857320624;0,089;0,1;1;"Mansc1"
"Clpx";0,0462551099137979;-0,0130434542210049;0,308;0,272;1;"Clpx"
"Ubxn2a";0,0462769329730709;-0,101528190989682;0,444;0,443;1;"Ubxn2a"
"Tepsin";0,0463546993942295;-0,00652259192144927;0,118;0,101;1;"Tepsin"
"Fam162a";0,0463964954013193;-0,0626780163344614;0,585;0,598;1;"Fam162a"
"Lsm11";0,0466226400161001;-0,0153478665184329;0,092;0,105;1;"Lsm11"
"2700062C07Rik";0,0467138511822734;-0,0135971346211323;0,168;0,146;1;"2700062C07Rik"
"Ndufaf1";0,0467186996426219;-0,0591922725791588;0,19;0,2;1;"Ndufaf1"
"Rabep1";0,0468311547834993;-0,0251088313952708;0,261;0,231;1;"Rabep1"
"Zmym4";0,0468730883464442;-0,0301298658890642;0,142;0,157;1;"Zmym4"
"Casz1";0,0469118277632236;-0,166234950755351;0,45;0,453;1;"Casz1"
"Fbxl20";0,0469144923326901;-0,0419632643264387;0,106;0,09;1;"Fbxl20"
"Zcchc9";0,0469358552261036;-0,00370367171548647;0,311;0,277;1;"Zcchc9"
"Osbpl9";0,0469397692643037;0,0271856665975892;0,211;0,187;1;"Osbpl9"
"Rbbp8";0,047116129071108;-0,0234808960452206;0,187;0,202;1;"Rbbp8"
"Reps2";0,0473132173426299;-0,0534011422322213;0,088;0,1;1;"Reps2"
"Isx";0,0473700663421114;-0,123421114275649;0,28;0,284;1;"Isx"
"Ago1";0,0474423141347475;0,0146390336480711;0,119;0,102;1;"Ago1"
"Chmp1a";0,0474842917994424;0,0301050760658916;0,408;0,374;1;"Chmp1a"
"Rnf215";0,0475239479833726;0,0415528736687753;0,114;0,098;1;"Rnf215"
"Zdhhc6";0,0476265055413264;-0,0327060787563336;0,211;0,221;1;"Zdhhc6"
"Abcf3";0,0476781140301066;-0,01810698331709;0,189;0,165;1;"Abcf3"
"Ranbp2";0,0476935736064584;-0,0188078690433962;0,416;0,423;1;"Ranbp2"
"Pex10";0,0477007722496681;0,00555778269506707;0,113;0,097;1;"Pex10"
"Ddit4";0,047769913484618;-0,0856831185039004;0,16;0,173;1;"Ddit4"
"Glg1";0,0478804371879273;-0,0380343630146817;0,295;0,307;1;"Glg1"
"Clta";0,0479809508999874;-0,0292785454423434;0,811;0,797;1;"Clta"
"Arih1";0,048103055498993;-0,0384331246504908;0,337;0,345;1;"Arih1"
"Lmbrd2";0,0481268144708234;-0,0132705699352785;0,294;0,262;1;"Lmbrd2"
"Riox1";0,0483172066809948;-0,0334965401740296;0,157;0,17;1;"Riox1"
"Nln";0,0487962243814554;-0,0456198737722732;0,211;0,221;1;"Nln"
"Wdr45";0,0489030610205104;-0,0492948590786638;0,123;0,105;1;"Wdr45"
"Homer2";0,0490032641430361;-0,0108554373752334;0,32;0,284;1;"Homer2"
"Bend7";0,0490132254251267;0,00663122167355912;0,273;0,241;1;"Bend7"
"Ncoa1";0,0491109242859549;-0,0376737572647027;0,226;0,235;1;"Ncoa1"
"Zbtb1";0,049119231277764;0,0982945025303177;0,163;0,146;1;"Zbtb1"
"Isca2";0,0491546566862158;-0,107465467774017;0,435;0,43;1;"Isca2"
"Commd2";0,0491696530117438;-0,0521122687141641;0,413;0,415;1;"Commd2"
"Apoa2";0,0492116041238771;-0,0115940897958065;0,102;0,087;1;"Apoa2"
"Stimate";0,0492293257023667;0,0112947892746749;0,102;0,087;1;"Stimate"
"Slc25a13";0,049380925098645;-0,0137957593015012;0,201;0,176;1;"Slc25a13"
"Sec24b";0,0494463024538029;-0,0107829457605447;0,172;0,151;1;"Sec24b"
"Pelo";0,0494629168009955;-0,0330001073077496;0,258;0,268;1;"Pelo"
"Sgms2";0,0494799183130097;-0,0235468878549937;0,231;0,203;1;"Sgms2"
"Krcc1";0,0494914564291489;0,0579803926164304;0,536;0,502;1;"Krcc1"
"Kdm3b";0,0497000057928856;-0,019900809562698;0,123;0,137;1;"Kdm3b"
"Ppp2r5a";0,0497814264551958;-0,021642077188252;0,383;0,39;1;"Ppp2r5a"
"Riok2";0,049951675596226;-0,0531445259895479;0,162;0,174;1;"Riok2"
"Chkb";0,0499533969036453;0,00331842353784506;0,362;0,327;1;"Chkb"
"Ube2g2";0,0500056726897816;0,0310358837221308;0,165;0,179;1;"Ube2g2"
"Ccdc90b";0,0500359418117229;-0,00749382646354024;0,323;0,287;1;"Ccdc90b"
"Stradb";0,0500605999801005;0,0210606852852315;0,131;0,113;1;"Stradb"
"Mgrn1";0,0500853580148946;-0,0236255713058442;0,202;0,178;1;"Mgrn1"
"Vps72";0,0501247801922749;-0,0365628319945015;0,286;0,293;1;"Vps72"
"Bbx";0,0501750619949244;-0,043984967342216;0,173;0,189;1;"Bbx"
"Surf4";0,0502262919466153;-0,00573827336581445;0,569;0,548;1;"Surf4"
"Mical2";0,050248216679768;-0,0586854096661288;0,194;0,167;1;"Mical2"
"Bach1";0,050265078458078;-0,0705873552019693;0,277;0,284;1;"Bach1"
"Cryl1";0,0504165614346143;0,0258000493440604;0,536;0,522;1;"Cryl1"
"Xrcc6";0,0504652435327092;-0,0340430079347163;0,174;0,187;1;"Xrcc6"
"Mef2a";0,0504815424327443;0,0618813605621229;0,277;0,25;1;"Mef2a"
"Wsb2";0,0505870212385874;0,00651925884339649;0,311;0,278;1;"Wsb2"
"Golim4";0,0506530737736521;-0,0862594902451441;0,326;0,332;1;"Golim4"
"Pnkp";0,0509416580247982;0,0237557492029632;0,163;0,143;1;"Pnkp"
"Lonp2";0,0509563861886228;-0,0295391066984283;0,399;0,362;1;"Lonp2"
"Hectd1";0,0510067714147387;0,0136957033832441;0,497;0,462;1;"Hectd1"
"Vps29";0,0511495917893567;-0,0623657165982676;0,624;0,616;1;"Vps29"
"Tlk1";0,0512436132041384;-0,036547518813613;0,362;0,369;1;"Tlk1"
"Lrrc45";0,0513110124923191;-0,0820412980106604;0,13;0,142;1;"Lrrc45"
"Map1lc3b";0,0515902242381337;-0,0788452656453758;0,721;0,718;1;"Map1lc3b"
"Desi1";0,0515949912969615;-0,0572611295377868;0,28;0,288;1;"Desi1"
"Ptpn1";0,0516484020468617;0,0885150156851011;0,244;0,222;1;"Ptpn1"
"Hinfp";0,0516631376359146;0,00445818956207925;0,1;0,086;1;"Hinfp"
"Thg1l";0,051714321493436;-0,0580880390949302;0,112;0,124;1;"Thg1l"
"Cnot6l";0,0517489121763691;0,0899561660527285;0,394;0,368;1;"Cnot6l"
"Nat2";0,0517716499901247;-0,0566899760015623;0,172;0,149;1;"Nat2"
"Zfp36l1";0,0518851280596763;0,158137160273373;0,56;0,534;1;"Zfp36l1"
"Slc38a10";0,0519715683490205;0,041450149283604;0,205;0,182;1;"Slc38a10"
"Inppl1";0,0520573878958665;-0,124125289331587;0,207;0,214;1;"Inppl1"
"Rhoq";0,0521208866808051;-0,0257776612369715;0,099;0,111;1;"Rhoq"
"Arhgef7";0,0521476599360122;0,0432070758642708;0,142;0,124;1;"Arhgef7"
"Fam241a";0,052338553166623;-0,0386121802519485;0,231;0,241;1;"Fam241a"
"Ints7";0,0523734199274655;-0,0260139803824134;0,112;0,125;1;"Ints7"
"Tarbp2";0,0525358243209161;0,0136289593778913;0,212;0,187;1;"Tarbp2"
"Eef1akmt1";0,0525671161411994;-0,0725112119593102;0,375;0,373;1;"Eef1akmt1"
"Ankrd10";0,0526972861743976;-0,00860254315659259;0,297;0,307;1;"Ankrd10"
"Galt";0,0527718903466923;-0,00997417110324167;0,267;0,233;1;"Galt"
"Rmnd5a";0,0529056020021632;0,0446337589921331;0,286;0,256;1;"Rmnd5a"
"Brpf1";0,0529423752627964;-0,0568991816832475;0,14;0,153;1;"Brpf1"
"Zfp672";0,0530141352820582;0,00369350185242828;0,191;0,169;1;"Zfp672"
"Cbr4";0,0530538621766972;-0,0367700751796181;0,153;0,164;1;"Cbr4"
"Gosr2";0,0531013699425377;-0,038998398599072;0,289;0,256;1;"Gosr2"
"Mknk2";0,0531637391332442;0,080729897490356;0,325;0,3;1;"Mknk2"
"Nadk2";0,0532220814781606;-0,0986429670116944;0,381;0,387;1;"Nadk2"
"Kcmf1";0,0532324981195966;-0,0767849380908209;0,414;0,412;1;"Kcmf1"
"Slc39a14";0,0533415140513309;-0,0155919580915958;0,281;0,25;1;"Slc39a14"
"Abcd4";0,0534621845920551;-0,0139066370948979;0,142;0,123;1;"Abcd4"
"Ap2b1";0,0539308317839359;-0,000324793780916099;0,417;0,374;1;"Ap2b1"
"A1cf";0,0539759202302431;-0,0171226391972865;0,296;0,264;1;"A1cf"
"Auh";0,0541310721927775;0,0442693992080025;0,36;0,325;1;"Auh"
"Rbm10";0,0541436905148687;-0,0441403134457262;0,203;0,214;1;"Rbm10"
"Mst1r";0,0542236052396005;-0,0685972819332816;0,09;0,101;1;"Mst1r"
"Purb";0,0543183888962246;-0,0668024579383142;0,684;0,679;1;"Purb"
"Dnajc10";0,054321592266303;-0,0817151169301233;0,172;0,185;1;"Dnajc10"
"Tnfrsf12a";0,0543456607935438;-0,0412395069792576;0,145;0,158;1;"Tnfrsf12a"
"Eid1";0,0543462821634593;0,0267377294314923;0,179;0,161;1;"Eid1"
"Cask";0,0543746894780154;-0,068374435070649;0,231;0,24;1;"Cask"
"Tmem259";0,0545862348375507;-0,026907486438686;0,388;0,35;1;"Tmem259"
"Fzr1";0,0546305363094262;-0,0520676182387073;0,204;0,214;1;"Fzr1"
"Nfya";0,0546788417092836;-0,0127451157083107;0,107;0,119;1;"Nfya"
"Mbd3";0,0548911061551907;-0,0234117214295394;0,364;0,368;1;"Mbd3"
"Med9";0,0549574651594463;0,0213162413922091;0,333;0,297;1;"Med9"
"Cdc42se1";0,0550372357134861;0,0553181780397002;0,381;0,347;1;"Cdc42se1"
"Tdg";0,0550459124581944;-0,0394565291285446;0,251;0,262;1;"Tdg"
"Zfp688";0,055055532728285;0,022459420635221;0,117;0,101;1;"Zfp688"
"Ankfy1";0,0550888691934604;-0,059532452993428;0,191;0,201;1;"Ankfy1"
"Taco1";0,0551237502007758;-0,0589443172320052;0,108;0,119;1;"Taco1"
"Ralgapa2";0,0551903343773239;-0,00885250433934115;0,287;0,26;1;"Ralgapa2"
"Coq3";0,055230107406685;0,00301538788713729;0,199;0,176;1;"Coq3"
"Svil";0,0553031001478437;-0,0398281779166315;0,254;0,225;1;"Svil"
"Gtpbp8";0,0553216197993529;-0,0293195504082351;0,176;0,186;1;"Gtpbp8"
"Efcab14";0,0553465351373966;-0,0119165360707698;0,38;0,345;1;"Efcab14"
"Kif1c";0,0553583482066055;-0,0153800934043208;0,268;0,236;1;"Kif1c"
"Tor1a";0,0555616339445276;0,0129725075802937;0,405;0,367;1;"Tor1a"
"Ddx19a";0,05556279232379;-0,0742148257526785;0,135;0,146;1;"Ddx19a"
"Thoc7";0,0557607436604574;-0,0637048318743483;0,665;0,665;1;"Thoc7"
"Mterf3";0,055815155218393;-0,0117663362824303;0,191;0,203;1;"Mterf3"
"Klhdc2";0,0558876359192826;-0,0283698670459716;0,309;0,318;1;"Klhdc2"
"Klhdc3";0,055995447299737;-0,0058414985306961;0,221;0,196;1;"Klhdc3"
"Gripap1";0,0562535575576957;-0,0544328992646692;0,197;0,211;1;"Gripap1"
"Rnf103";0,0565581792951321;-0,0213161907381199;0,266;0,238;1;"Rnf103"
"Tes";0,0566506680821675;-0,0520373625339982;0,435;0,436;1;"Tes"
"B3gnt2";0,0568548506298042;0,0455790660663299;0,252;0,227;1;"B3gnt2"
"Macrod2";0,0569773911059501;-0,0271369357398772;0,118;0,129;1;"Macrod2"
"Ubac1";0,0570876921701003;-0,0358356118113334;0,296;0,303;1;"Ubac1"
"Snap47";0,0571041006493352;-0,0378165994618856;0,096;0,108;1;"Snap47"
"Pih1d1";0,0571785723254958;-0,0215349053967624;0,308;0,312;1;"Pih1d1"
"Polr2m";0,0571857740894476;-0,0331385769800771;0,376;0,384;1;"Polr2m"
"Cdc5l";0,05725288612816;-0,0309459435938964;0,448;0,45;1;"Cdc5l"
"Cluap1";0,0573522564860568;-0,00748397587545346;0,112;0,125;1;"Cluap1"
"Dglucy";0,0574988777425948;-0,0273378230727036;0,168;0,147;1;"Dglucy"
"Pigu";0,0575118565665371;0,0127149930913115;0,155;0,135;1;"Pigu"
"Tln1";0,0575793795392159;0,0644284982126671;0,426;0,397;1;"Tln1"
"Mbnl3";0,0575917509114402;-0,00818571552347902;0,107;0,119;1;"Mbnl3"
"Yme1l1";0,057597769883193;-0,0317217557850976;0,402;0,362;1;"Yme1l1"
"Sgms1";0,0576199203560223;-0,01559510341073;0,183;0,16;1;"Sgms1"
"Usp32";0,0577028153789809;0,0126973247863826;0,129;0,112;1;"Usp32"
"Ubr4";0,0578814863063019;-0,00509589229350382;0,273;0,245;1;"Ubr4"
"Mtif2";0,0581160448842211;-0,0318657556464441;0,222;0,232;1;"Mtif2"
"Fam160a2";0,0582773822131246;-0,0147629144400076;0,215;0,189;1;"Fam160a2"
"Chd9";0,0583377137790961;-0,135060950243655;0,405;0,407;1;"Chd9"
"Cep295";0,05835333446364;-0,00604781783537156;0,15;0,165;1;"Cep295"
"Pik3r2";0,0583595873092434;-0,0180988770168836;0,145;0,126;1;"Pik3r2"
"Rtkn";0,0583646433080241;-0,0511662987502544;0,136;0,147;1;"Rtkn"
"Scfd1";0,0584039624100992;-0,0299493663791276;0,344;0,349;1;"Scfd1"
"Tollip";0,0585376704138323;0,0232450209746548;0,14;0,122;1;"Tollip"
"Rapgef2";0,0585759476633272;0,0216148830975655;0,105;0,09;1;"Rapgef2"
"Parl";0,0585914874227412;-0,0487470876183597;0,468;0,467;1;"Parl"
"Xrcc1";0,0588025043059085;-0,0437237134989454;0,118;0,131;1;"Xrcc1"
"Ube2w";0,0588186387491195;0,0291168931539628;0,218;0,195;1;"Ube2w"
"Ccdc85c";0,0588443163233613;-0,0137670592613123;0,118;0,101;1;"Ccdc85c"
"Asns";0,058900032390068;-0,0652400844364412;0,206;0,217;1;"Asns"
"Ythdc2";0,0589099791475086;-0,00669468055791356;0,179;0,158;1;"Ythdc2"
"Ppp1r14d";0,0591706936376388;-0,0802087271369414;0,566;0,587;1;"Ppp1r14d"
"Pdrg1";0,0592512520819732;-0,0222120298746178;0,288;0,302;1;"Pdrg1"
"Meaf6";0,0594072630482104;-0,040660696763917;0,242;0,253;1;"Meaf6"
"Zfp292";0,0594824387521947;0,0239313500570943;0,539;0,495;1;"Zfp292"
"Zfpl1";0,0597169325023675;-0,000417395035122559;0,263;0,234;1;"Zfpl1"
"Slc26a6";0,0597633563538878;-0,0861582932825039;0,36;0,33;1;"Slc26a6"
"Bckdha";0,0601079465883697;0,0196472845686871;0,181;0,159;1;"Bckdha"
"Plrg1";0,0601631831595865;-0,031534628044839;0,139;0,151;1;"Plrg1"
"2810006K23Rik";0,0602222225253662;-0,0731606709074754;0,105;0,116;1;"2810006K23Rik"
"Akr1c13";0,0602367319109759;-0,112647797044873;0,483;0,495;1;"Akr1c13"
"Gtf3c6";0,0602626393326337;-0,0570537793534639;0,409;0,406;1;"Gtf3c6"
"Men1";0,0602919424094159;-0,0442985404317573;0,092;0,103;1;"Men1"
"Ptar1";0,0603086941733251;-0,0403663057103116;0,115;0,127;1;"Ptar1"
"Thoc5";0,060407322976155;-0,0565685357187479;0,12;0,131;1;"Thoc5"
"Slc35a2";0,0606144640258008;-0,00815188834171049;0,173;0,152;1;"Slc35a2"
"Bok";0,0606167435981609;-0,0236775794635463;0,173;0,151;1;"Bok"
"Gse1";0,0606577713508577;-0,0660401802065912;0,236;0,209;1;"Gse1"
"Rap1a";0,0607374559590373;-0,0710619150368628;0,612;0,603;1;"Rap1a"
"Mrpl39";0,0609323370466567;-0,0763347002971343;0,354;0,352;1;"Mrpl39"
"Stard4";0,0610116328966827;0,0381358460756344;0,501;0,464;1;"Stard4"
"Sdhaf2";0,0612707923425245;0,0113848477704588;0,237;0,212;1;"Sdhaf2"
"Spns1";0,0613915539057221;-0,00736691877798662;0,222;0,196;1;"Spns1"
"Dele1";0,0617438738886861;-0,0416236422547494;0,134;0,146;1;"Dele1"
"Spin1";0,0620220370080036;0,041801067967692;0,294;0,265;1;"Spin1"
"Anapc13";0,0620236642778715;-0,081857626993906;0,649;0,658;1;"Anapc13"
"Ddx17";0,0620932611907273;0,063554765542754;0,455;0,419;1;"Ddx17"
"Znrf2";0,0620963005827215;0,064179594964311;0,378;0,349;1;"Znrf2"
"Prps1l3";0,0621485746050012;-0,0155608547235289;0,096;0,108;1;"Prps1l3"
"Gm8797";0,06229885973816;-0,0312402761423307;0,142;0,154;1;"Gm8797"
"Arid1b";0,0623142664400299;0,0244227645690401;0,213;0,19;1;"Arid1b"
"D1Ertd622e";0,0626757997969684;-0,00531698330867819;0,215;0,191;1;"D1Ertd622e"
"Bmp3";0,0626843332685618;-0,0444096019938292;0,146;0,158;1;"Bmp3"
"Mertk";0,0627737163174365;-0,0584456585400255;0,169;0,147;1;"Mertk"
"Adat2";0,0627908108340092;-0,0269738812428053;0,091;0,103;1;"Adat2"
"Etl4";0,0629520123157374;-0,0967535373687091;0,261;0,267;1;"Etl4"
"Ccdc68";0,0630749431091564;-0,045595642247279;0,162;0,141;1;"Ccdc68"
"Api5";0,0632396266514882;-0,0534739884249867;0,315;0,321;1;"Api5"
"Rab20";0,0633151797437005;-0,0421589416376509;0,145;0,127;1;"Rab20"
"Ifnar1";0,0634076051641994;0,0442783319581971;0,187;0,167;1;"Ifnar1"
"Myo15b";0,0636044618047844;-0,143750344502539;0,503;0,5;1;"Myo15b"
"Crb3";0,0636607834222427;-0,0828674749144716;0,47;0,473;1;"Crb3"
"Sdf4";0,0636746324695255;0,0120688154231381;0,586;0,554;1;"Sdf4"
"Lipg";0,0636799197563593;-0,025059966662944;0,09;0,102;1;"Lipg"
"Arhgdig";0,0637012333509938;0,00501489482520062;0,123;0,139;1;"Arhgdig"
"Fance";0,0637734964716877;-0,0352291916255993;0,118;0,13;1;"Fance"
"Trrap";0,0637735178738057;-0,0277175536115807;0,17;0,183;1;"Trrap"
"Stk11";0,0637827773742046;-0,0966621429325363;0,328;0,332;1;"Stk11"
"Tgds";0,0638801311082557;0,00722481167114505;0,113;0,097;1;"Tgds"
"Rabl3";0,0639021740151248;-0,0167306519985916;0,125;0,109;1;"Rabl3"
"Capns1";0,0639165453562064;0,0299882528924449;0,573;0,53;1;"Capns1"
"Mrps36";0,0641118342733987;-0,0726290884051743;0,602;0,618;1;"Mrps36"
"Dusp12";0,0642501940889306;-0,0128499923421045;0,297;0,267;1;"Dusp12"
"Slc17a5";0,0643211444899774;-0,0528703880801268;0,115;0,127;1;"Slc17a5"
"Phykpl";0,0647416854522793;0,0031639403769638;0,129;0,113;1;"Phykpl"
"Laptm4b";0,064785378485386;-0,088888295487676;0,211;0,217;1;"Laptm4b"
"Pdcl";0,064855199987507;-0,053543512755578;0,151;0,161;1;"Pdcl"
"Ormdl2";0,0648624260201191;-0,0590637756649602;0,484;0,483;1;"Ormdl2"
"1700096K18Rik";0,0648661560298993;-0,0413017696298735;0,089;0,1;1;"1700096K18Rik"
"Gmcl1";0,064879279561856;-0,0321841099944862;0,237;0,246;1;"Gmcl1"
"Alkbh6";0,0649354117372398;-0,0622614696006345;0,245;0,251;1;"Alkbh6"
"Dffb";0,0649679468984983;-0,0705257547600653;0,141;0,15;1;"Dffb"
"Tysnd1";0,0650393815208435;0,0309510035200154;0,288;0,259;1;"Tysnd1"
"Elmo3";0,0650722893115047;-0,0134844133391544;0,12;0,103;1;"Elmo3"
"Slc25a11";0,0650786137556436;0,0139300194776253;0,528;0,501;1;"Slc25a11"
"Clca3a2";0,065292785622067;-0,0234451440383684;0,09;0,102;1;"Clca3a2"
"Psmd13";0,0655498601104232;0,0124780332914798;0,577;0,55;1;"Psmd13"
"Atxn7";0,0656257052073181;0,000845550522999505;0,255;0,228;1;"Atxn7"
"Pmvk";0,0657203051288485;0,117059760281363;0,396;0,411;1;"Pmvk"
"Nup160";0,0657836556609362;-7,08909503205901e-05;0,091;0,102;1;"Nup160"
"Pex2";0,0657917660573095;-0,0559819431373481;0,338;0,341;1;"Pex2"
"Rab6a";0,065844145797241;-0,00944836834729967;0,523;0,496;1;"Rab6a"
"Nsmaf";0,0658699308309809;0,053572249713491;0,101;0,088;1;"Nsmaf"
"Afdn";0,0658747102153963;-0,0453594876358427;0,431;0,429;1;"Afdn"
"Rex1bd";0,0661152615380496;-0,064984251115578;0,66;0,653;1;"Rex1bd"
"Zfp26";0,0663730547588335;-0,0254773977893275;0,117;0,101;1;"Zfp26"
"Nubp1";0,0667387356647011;0,0293957830405042;0,426;0,385;1;"Nubp1"
"Klhl2";0,0669040125839596;0,0080402206430272;0,151;0,133;1;"Klhl2"
"Timm8b";0,0670120492277381;-0,060563500525044;0,65;0,67;1;"Timm8b"
"Zkscan14";0,0670314224463203;-0,00801274928671042;0,12;0,105;1;"Zkscan14"
"Sult6b2";0,0673548701574675;-0,0372343660745983;0,164;0,146;1;"Sult6b2"
"Klhl24";0,067385894033357;0,0543614182843803;0,248;0,227;1;"Klhl24"
"Alg10b";0,0674763783537934;-0,0246615864962928;0,156;0,168;1;"Alg10b"
"Zcchc17";0,0675272068863769;-0,0611282957502245;0,376;0,379;1;"Zcchc17"
"Errfi1";0,0675319485329143;-0,0869479538527231;0,332;0,338;1;"Errfi1"
"Morn2";0,0675784812527303;-0,0456459266793501;0,137;0,148;1;"Morn2"
"Polr1c";0,0677918084085341;-0,0735938407109472;0,24;0,246;1;"Polr1c"
"Nmnat3";0,0680089226315668;-0,027696576588527;0,123;0,134;1;"Nmnat3"
"Hyou1";0,0681678405014837;-0,104362723591308;0,227;0,235;1;"Hyou1"
"Ap1s1";0,0682132355455517;-0,0739715278220755;0,505;0,495;1;"Ap1s1"
"Unc119b";0,0682888895803158;0,0272613652391223;0,128;0,113;1;"Unc119b"
"Cops4";0,0683895273700535;-0,0716310973052378;0,44;0,43;1;"Cops4"
"Prkrip1";0,0684810094158506;0,067823586456248;0,236;0,214;1;"Prkrip1"
"Ccs";0,0685754823746275;0,0338181934153703;0,527;0,513;1;"Ccs"
