"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj";"gene"
"Epb41l1";0,372034551909261;0,0104350919555886;0,125;0,13;1;"Epb41l1"
"Dars";0,372052897343983;0,0309541389810833;0,152;0,158;1;"Dars"
"Nup50";0,373504977068554;0,0383491121290559;0,115;0,112;1;"Nup50"
"Mical1";0,374976693916597;0,051839272143366;0,131;0,129;1;"Mical1"
"Ptpn23";0,375905330836174;0,00757497916256766;0,101;0,104;1;"Ptpn23"
"Tle4";0,377020180173711;0,0402504627656011;0,191;0,198;1;"Tle4"
"B230219D22Rik";0,377029660983412;0,0228659868900603;0,465;0,488;1;"B230219D22Rik"
"Psmc6";0,37846290351971;0,0321059850407898;0,279;0,292;1;"Psmc6"
"Parn";0,379395170639224;0,0130775243382817;0,111;0,115;1;"Parn"
"Maco1";0,3799502728332;0,0197746843769224;0,135;0,14;1;"Maco1"
"Caml";0,380980495144006;0,0173050152590025;0,105;0,109;1;"Caml"
"Tnfaip6";0,381538277748622;0,114243639126467;0,242;0,243;1;"Tnfaip6"
"Nudcd3";0,382271915907709;0,0510665913860036;0,329;0,333;1;"Nudcd3"
"Fam49a";0,38267239986908;0,0380678155207382;0,22;0,231;1;"Fam49a"
"Nap1l1";0,384186346662458;0,0234065367250098;0,609;0,643;1;"Nap1l1"
"Pex19";0,38433525913161;0,0241832379618269;0,168;0,175;1;"Pex19"
"Topors";0,384458975528876;0,0597009193910416;0,188;0,187;1;"Topors"
"Rab3gap1";0,384808836830844;0,0589677822438234;0,197;0,195;1;"Rab3gap1"
"Rnf152";0,384891392691833;0,0409355603119173;0,187;0,195;1;"Rnf152"
"Pgd";0,386213127218998;0,0105110152509106;0,125;0,13;1;"Pgd"
"Mia2";0,38636008854031;0,0228957151757044;0,241;0,249;1;"Mia2"
"Arhgef5";0,386989164500247;0,0382164195011732;0,101;0,099;1;"Arhgef5"
"Tenm3";0,387478616409891;0,0608216119537626;0,196;0,196;1;"Tenm3"
"Traf7";0,38748838970584;0,0295995275290116;0,204;0,212;1;"Traf7"
"Nfe2l1";0,38770608137824;0,0632688885289405;0,402;0,413;1;"Nfe2l1"
"Rtn3";0,387987911847189;0,0531521975522766;0,373;0,382;1;"Rtn3"
"Txnrd1";0,388145493199584;0,0163240759839927;0,221;0,228;1;"Txnrd1"
"Ptpn14";0,388780267419431;0,0599846778644576;0,168;0,168;1;"Ptpn14"
"Ppp1r7";0,388849795193123;0,0199016727022004;0,127;0,132;1;"Ppp1r7"
"Cers6";0,388983546485958;0,0304289931260643;0,134;0,139;1;"Cers6"
"Arid2";0,38943159718373;0,0511612679350427;0,231;0,23;1;"Arid2"
"Psen1";0,389459434589575;0,0204289308221366;0,138;0,143;1;"Psen1"
"Blmh";0,389733294858548;0,0233493014266229;0,217;0,225;1;"Blmh"
"Tmed5";0,393668014227569;0,0267532024032613;0,289;0,3;1;"Tmed5"
"Lemd2";0,3938636335631;0,0525774284921463;0,162;0,161;1;"Lemd2"
"Ermp1";0,394205392378481;0,0400931850226248;0,105;0,103;1;"Ermp1"
"Tcf3";0,39431441845328;0,0553770552742985;0,164;0,162;1;"Tcf3"
"Medag";0,396103357731855;0,0598601551996762;0,252;0,264;1;"Medag"
"Gtpbp2";0,397410531270973;0,0544517335991507;0,176;0,175;1;"Gtpbp2"
"Pde1a";0,3983695922947;0,0413145427668582;0,34;0,357;1;"Pde1a"
"Cept1";0,398937717578;0,0307947177963988;0,128;0,125;1;"Cept1"
"Osbpl11";0,399577036991767;0,0100978320426672;0,097;0,1;1;"Osbpl11"
"Anks3";0,399742780624546;0,0318976269415172;0,117;0,115;1;"Anks3"
"Cnot1";0,400078783829452;0,0450115879593525;0,286;0,289;1;"Cnot1"
"Abcd3";0,400471270299515;0,00795118671119699;0,144;0,148;1;"Abcd3"
"Gripap1";0,401569785080963;0,0481713266109079;0,117;0,116;1;"Gripap1"
"Map2k3";0,40157558457077;0,050643043516263;0,135;0,134;1;"Map2k3"
"Ranbp9";0,403149044960669;0,0380751096406459;0,194;0,202;1;"Ranbp9"
"Ahctf1";0,403668256632297;0,0639578710497998;0,185;0,185;1;"Ahctf1"
"Erc1";0,404621015155421;0,0296962111028522;0,112;0,11;1;"Erc1"
"Stt3a";0,404877658093169;0,0497878787009847;0,325;0,331;1;"Stt3a"
"Hibadh";0,40543153989833;0,0183693746447507;0,197;0,203;1;"Hibadh"
"Ranbp2";0,405798647481951;0,0365249294451524;0,4;0,404;1;"Ranbp2"
"Myh10";0,406063656232631;0,0371126901400327;0,25;0,26;1;"Myh10"
"Rnf146";0,406642378601238;0,0331723222794595;0,208;0,216;1;"Rnf146"
"Arf6";0,40679071785749;0,0379370280459583;0,157;0,155;1;"Arf6"
"Peak1";0,406791394749797;0,0389564827115598;0,326;0,341;1;"Peak1"
"Arrdc3";0,40764180587091;0,08169910208056;0,413;0,421;1;"Arrdc3"
"Stx4a";0,408469212548356;0,0327544342707751;0,295;0,307;1;"Stx4a"
"Uba5";0,40892000022429;0,0374553037186653;0,183;0,181;1;"Uba5"
"Prpf6";0,409588422284057;0,019943614284901;0,156;0,161;1;"Prpf6"
"Ppp6c";0,410117749453447;0,0598920741841608;0,177;0,177;1;"Ppp6c"
"Aco2";0,410949595487853;0,0185264483995002;0,302;0,313;1;"Aco2"
"Hspd1";0,411128995138369;0,0835756542571902;0,416;0,426;1;"Hspd1"
"Rbm26";0,411457067392739;0,0215216811756851;0,272;0,282;1;"Rbm26"
"Usp37";0,412989392411138;0,0420191582366891;0,126;0,124;1;"Usp37"
"Sec23b";0,413617790648221;0,0430874684811798;0,137;0,135;1;"Sec23b"
"Keap1";0,415112420178233;0,038382640174061;0,178;0,176;1;"Keap1"
"Afg3l2";0,415460535790486;0,00907084608197523;0,111;0,115;1;"Afg3l2"
"Mgll";0,41562729349979;0,0856128298430956;0,319;0,323;1;"Mgll"
"Lhfpl2";0,4168507973444;0,0151918349712681;0,127;0,131;1;"Lhfpl2"
"Golga3";0,417815977114481;0,0460325603959129;0,17;0,17;1;"Golga3"
"Tmem230";0,418100895509178;0,0548562860629878;0,118;0,116;1;"Tmem230"
"Chst15";0,418239902294532;0,0547804794434643;0,225;0,234;1;"Chst15"
"Mapre2";0,418755045818096;0,0168073300223588;0,345;0,358;1;"Mapre2"
"Ero1l";0,418827716542055;0,0424640017878415;0,132;0,13;1;"Ero1l"
"Trafd1";0,419102650514105;0,0314136095289982;0,238;0,247;1;"Trafd1"
"Fam102b";0,419283043541216;0,0438587392043117;0,526;0,554;1;"Fam102b"
"Brd9";0,419376308691519;0,0430396241488564;0,224;0,223;1;"Brd9"
"Capza1";0,419661839555554;0,0218223971908471;0,245;0,252;1;"Capza1"
"Cers5";0,419890758233459;0,0317900497704965;0,152;0,15;1;"Cers5"
"Dnajb4";0,420166419650271;0,056124715015931;0,325;0,337;1;"Dnajb4"
"Mpp7";0,420911089307443;-0,0103289163222903;0,172;0,178;1;"Mpp7"
"Gbp7";0,421395788086028;0,0883978861872332;0,257;0,259;1;"Gbp7"
"Dnajc13";0,42218618417149;0,0180476551899496;0,161;0,167;1;"Dnajc13"
"Rbm15b";0,423413286664048;0,036493650302125;0,102;0,1;1;"Rbm15b"
"Bcl9";0,423431094150198;0,00874372348914776;0,128;0,132;1;"Bcl9"
"Lmf2";0,424640165948208;0,0278616315488385;0,128;0,133;1;"Lmf2"
"Msantd4";0,426103295008651;0,0122034200692315;0,139;0,144;1;"Msantd4"
"Pqbp1";0,427255997013543;0,0299813649087098;0,151;0,157;1;"Pqbp1"
"Prnp";0,429014366063788;0,0421806724978704;0,523;0,546;1;"Prnp"
"Pofut1";0,429489756309196;0,0404293177718146;0,205;0,205;1;"Pofut1"
"Mrs2";0,430431797033119;0,0384668139004438;0,102;0,1;1;"Mrs2"
"AW112010";0,430445712639645;-0,0681784781012666;0,534;0,543;1;"AW112010"
"Pdhb";0,43255447855424;0,0218634905242427;0,174;0,18;1;"Pdhb"
"Arhgap20";0,432631341009419;0,0200490195650745;0,151;0,156;1;"Arhgap20"
"Tspyl1";0,432990285524849;0,0249260924610547;0,22;0,228;1;"Tspyl1"
"Smad7";0,433348182528573;0,0583331446534805;0,238;0,238;1;"Smad7"
"Smurf2";0,433782418520731;0,020545566039946;0,251;0,259;1;"Smurf2"
"Kdm5b";0,433922978777443;0,0271568834288501;0,266;0,277;1;"Kdm5b"
"Terf2ip";0,435607575675789;0,031092390468233;0,128;0,127;1;"Terf2ip"
"Smad2";0,43568526737249;0,0460010294756001;0,139;0,138;1;"Smad2"
"Foxk1";0,435743757791875;0,0310606337556023;0,101;0,099;1;"Foxk1"
"Nfrkb";0,436364133334721;0,031818490559136;0,101;0,099;1;"Nfrkb"
"Nucks1";0,438817913462043;0,0211490282142928;0,546;0,571;1;"Nucks1"
"Aqr";0,438940475110161;0,028088217574595;0,159;0,165;1;"Aqr"
"Rtf1";0,438979472118929;0,0653185208443565;0,395;0,404;1;"Rtf1"
"Tead2";0,439160945404721;0,0159569612347949;0,11;0,114;1;"Tead2"
"2310022B05Rik";0,439656147536751;0,0286868806955252;0,315;0,328;1;"2310022B05Rik"
"Csnk1g2";0,439821330859495;0,0679180230064047;0,314;0,318;1;"Csnk1g2"
"Pls3";0,440016604828172;0,0528373251219689;0,31;0,313;1;"Pls3"
"Flna";0,442270273605464;0,0513389953799916;0,56;0,576;1;"Flna"
"Osbp";0,442922511241463;0,0396152548384762;0,154;0,152;1;"Osbp"
"Fech";0,443369092942984;0,048476508508127;0,161;0,16;1;"Fech"
"Cops9";0,443753513341805;0,048277072794348;0,489;0,507;1;"Cops9"
"Gadd45g";0,445140546403091;-0,165070628675253;0,309;0,313;1;"Gadd45g"
"Cog4";0,445242242261073;0,0430984737806854;0,1;0,099;1;"Cog4"
"Pibf1";0,446592673762029;0,0195821937825441;0,102;0,105;1;"Pibf1"
"Phf12";0,447022962388119;0,0200930850493174;0,162;0,167;1;"Phf12"
"Foxk2";0,448264870818088;0,0392207872047948;0,11;0,108;1;"Foxk2"
"Rpf1";0,449835541407233;0,0219786868983252;0,1;0,104;1;"Rpf1"
"Tmem87b";0,450042211710998;0,0164050776614115;0,203;0,21;1;"Tmem87b"
"Hmg20a";0,450907715846103;0,0453936073584855;0,173;0,172;1;"Hmg20a"
"Tulp4";0,451280682540008;0,0504527022257792;0,388;0,396;1;"Tulp4"
"Rab2b";0,451601330464037;0,0314536471685564;0,105;0,103;1;"Rab2b"
"Timm29";0,451650578491051;0,00932954489517662;0,108;0,112;1;"Timm29"
"Spg20";0,451685921809984;0,0246119197335687;0,117;0,121;1;"Spg20"
"Sipa1";0,451946190910007;0,0420873279207588;0,122;0,12;1;"Sipa1"
"Rnf20";0,452229199631067;0,0283618986160521;0,142;0,147;1;"Rnf20"
"Pura";0,452525168254558;0,0206034332930025;0,54;0,564;1;"Pura"
"Fbxo32";0,452610985873655;0,0647515782754239;0,157;0,157;1;"Fbxo32"
"Uap1";0,452839896412543;0,00174918682963454;0,159;0,164;1;"Uap1"
"Map7d1";0,453842148952947;0,0304349007964482;0,289;0,3;1;"Map7d1"
"Sytl2";0,454315700509841;0,0455213582102387;0,161;0,16;1;"Sytl2"
"Clip1";0,454380130461021;0,0487159855208162;0,225;0,234;1;"Clip1"
"Btg3";0,454754115607971;0,0379778617966581;0,206;0,205;1;"Btg3"
"Myd88";0,455026093691401;0,0733173190449516;0,175;0,174;1;"Myd88"
"Cab39l";0,456416250426603;0,0278672415801122;0,157;0,155;1;"Cab39l"
"Casd1";0,45760879446333;0,0430234313475719;0,149;0,148;1;"Casd1"
"Arhgap21";0,457652698770232;0,0144441822446856;0,167;0,172;1;"Arhgap21"
"Baz2b";0,457830167737784;0,0457592345317128;0,303;0,316;1;"Baz2b"
"Ucp2";0,458697896948201;0,0442548605955078;0,245;0,243;1;"Ucp2"
"Hoxb3";0,459097304891832;0,0384189003007728;0,14;0,139;1;"Hoxb3"
"Cplane1";0,459225228823538;0,0380028626374062;0,157;0,155;1;"Cplane1"
"Plpp5";0,459799517658271;0,00696240871856696;0,129;0,133;1;"Plpp5"
"Jak2";0,46142852279562;0,0482114406258813;0,16;0,159;1;"Jak2"
"Chmp7";0,461723013778595;0,00945143768570911;0,109;0,113;1;"Chmp7"
"Anp32e";0,462147733511643;0,0651666580297821;0,293;0,298;1;"Anp32e"
"Srgap2";0,46272680758563;0,0216341187383484;0,159;0,164;1;"Srgap2"
"Plekha3";0,463105115389152;0,0237692709826879;0,123;0,127;1;"Plekha3"
"Phf23";0,463127214501923;0,0307658418410909;0,134;0,132;1;"Phf23"
"Shoc2";0,464183981642968;0,0590362683178011;0,206;0,207;1;"Shoc2"
"Ldb2";0,464280473761792;0,0411453456801217;0,133;0,139;1;"Ldb2"
"Spag9";0,464574000727881;0,00893370765061841;0,445;0,461;1;"Spag9"
"Impa1";0,465196533136272;0,0171138247138569;0,2;0,206;1;"Impa1"
"Tent4a";0,466098892083067;0,0152976567505472;0,118;0,122;1;"Tent4a"
"Zfp800";0,467174292711247;0,0139172533528534;0,135;0,139;1;"Zfp800"
"Sec14l1";0,468424876173895;0,0556764882019762;0,258;0,259;1;"Sec14l1"
"Zfp945";0,469302013117384;0,0353678453590031;0,218;0,226;1;"Zfp945"
"Ssh1";0,469318830181565;0,0311382212099353;0,18;0,187;1;"Ssh1"
"Senp2";0,469922011555167;0,0408560738625322;0,153;0,158;1;"Senp2"
"Slc35a4";0,470085834379683;0,022490122948274;0,155;0,16;1;"Slc35a4"
"Ppp4r3a";0,471960990119256;0,0307630316350747;0,247;0,257;1;"Ppp4r3a"
"Capn7";0,472312185120634;0,00374122704650576;0,108;0,111;1;"Capn7"
"Nup54";0,47271242348602;0,0304638384287705;0,117;0,115;1;"Nup54"
"Hspa13";0,473354155525519;0,0207652298511747;0,213;0,22;1;"Hspa13"
"Pten";0,474863607875044;0,0580461007067399;0,556;0,576;1;"Pten"
"Clptm1l";0,474908949699221;0,029898004111772;0,255;0,264;1;"Clptm1l"
"Brip1os";0,476656765848255;0,0107614850908161;0,149;0,154;1;"Brip1os"
"Gatad2a";0,476895695542253;0,0368924404344708;0,171;0,171;1;"Gatad2a"
"Parp14";0,477494027424687;0,0277333682507545;0,217;0,224;1;"Parp14"
"Tsc1";0,477554186304879;0,0323734277324676;0,103;0,101;1;"Tsc1"
"1810030O07Rik";0,47804513716705;0,0194082626660954;0,127;0,131;1;"1810030O07Rik"
"Furin";0,478617066687674;0,0123201462516779;0,182;0,188;1;"Furin"
"1700025G04Rik";0,479398193616263;0,0614670897269207;0,292;0,296;1;"1700025G04Rik"
"Zfpl1";0,479800354104065;0,0206597412182832;0,105;0,109;1;"Zfpl1"
"Cped1";0,48008637311748;0,0512985726952846;0,424;0,447;1;"Cped1"
"Degs1";0,480696519309262;0,0383952866489881;0,361;0,374;1;"Degs1"
"Pbx2";0,480711273498715;0,0618022874414684;0,141;0,141;1;"Pbx2"
"Ptpn9";0,480991835896346;0,0509163450771688;0,184;0,185;1;"Ptpn9"
"Tmtc3";0,481006911474578;0,0434771404474577;0,115;0,113;1;"Tmtc3"
"Otud7b";0,481736814971376;0,0479315828006858;0,162;0,161;1;"Otud7b"
"Suds3";0,481929715183603;0,0205321436431017;0,164;0,169;1;"Suds3"
"Pcgf2";0,483552687115376;0,0363135181955966;0,108;0,107;1;"Pcgf2"
"Ints13";0,484294076409984;0,0216451135143872;0,109;0,107;1;"Ints13"
"AC149090.1";0,484559532243011;0,0363278687865868;0,157;0,162;1;"AC149090.1"
"Kif5b";0,486162624662085;0,0128465801877482;0,607;0,632;1;"Kif5b"
"Znhit6";0,486262898844668;0,0128870310232968;0,111;0,114;1;"Znhit6"
"Celf2";0,486636947244709;0,0833736677591883;0,593;0,616;1;"Celf2"
"Ppp1r12a";0,486788439320669;-0,0365031847468875;0,466;0,468;1;"Ppp1r12a"
"Cfap97";0,487054206527225;0,0233065724590583;0,113;0,118;1;"Cfap97"
"Atp13a1";0,487115568447357;0,0394055521756912;0,114;0,112;1;"Atp13a1"
"Rnf217";0,489832371267614;0,0388848024088447;0,132;0,131;1;"Rnf217"
"Calu";0,490528270737865;0,039133587100741;0,619;0,646;1;"Calu"
"Ralgapb";0,490914501815656;0,0304267968486989;0,129;0,134;1;"Ralgapb"
"Trak2";0,494124550782001;0,0165291350588982;0,16;0,164;1;"Trak2"
"Bpnt1";0,495125769036296;0,022928183291199;0,108;0,106;1;"Bpnt1"
"Tsnax";0,496123073019774;0,0313521372086161;0,182;0,189;1;"Tsnax"
"Zfp871";0,496603407984476;0,0253507205780801;0,329;0,343;1;"Zfp871"
"Mcfd2";0,498078481462955;0,0341277882176414;0,25;0,25;1;"Mcfd2"
"Senp1";0,498567440020549;0,0174130680861979;0,113;0,117;1;"Senp1"
"Cdk8";0,498970313186714;0,018459592214448;0,186;0,191;1;"Cdk8"
"Hnrnpc";0,500575512473274;0,047214172840609;0,457;0,473;1;"Hnrnpc"
"Osbpl5";0,500760428421958;0,0174858017651227;0,191;0,197;1;"Osbpl5"
"Eml4";0,500794642748204;0,0365348440211419;0,192;0,199;1;"Eml4"
"Ttc9c";0,501586752373277;0,0191421076221498;0,096;0,1;1;"Ttc9c"
"Cnot8";0,502055203940446;0,0308244046511656;0,14;0,138;1;"Cnot8"
"Lztfl1";0,503203282869691;0,0242251916886572;0,152;0,157;1;"Lztfl1"
"Ror1";0,505424866834734;0,0216217858755458;0,128;0,133;1;"Ror1"
"Synrg";0,505770834418769;0,0312541214687563;0,172;0,171;1;"Synrg"
"Ntn4";0,506268011869793;0,0369567419579571;0,132;0,13;1;"Ntn4"
"Bms1";0,506322297775513;0,0506629334901105;0,137;0,136;1;"Bms1"
"Synpo";0,506522969738541;0,0889566373610337;0,187;0,188;1;"Synpo"
"Hdac4";0,507715905663796;0,0365766164819868;0,143;0,142;1;"Hdac4"
"Tet3";0,507783868061511;0,0480386895140945;0,173;0,173;1;"Tet3"
"Pltp";0,507966074000525;0,0311327162030159;0,468;0,479;1;"Pltp"
"Cdc40";0,508101944435578;0,0356239308031727;0,265;0,274;1;"Cdc40"
"Gfpt1";0,508411494808415;0,0613608591697802;0,273;0,278;1;"Gfpt1"
"Arl8b";0,510363573015689;0,0324791336029214;0,26;0,269;1;"Arl8b"
"Gosr2";0,510926106011905;0,0524236154042798;0,168;0,168;1;"Gosr2"
"Usp15";0,511727162493556;0,0401297492664849;0,2;0,207;1;"Usp15"
"Avl9";0,511780676858531;0,022595369242847;0,133;0,137;1;"Avl9"
"Rab6b";0,512170144493788;0,032088861453078;0,11;0,114;1;"Rab6b"
"Smc4";0,512229443065673;0,048197291562825;0,19;0,19;1;"Smc4"
"Pard3b";0,513030134251448;0,0347420141382129;0,184;0,191;1;"Pard3b"
"Fbxo8";0,51331385028961;0,0254992648068434;0,131;0,136;1;"Fbxo8"
"Ddx10";0,514166806977078;0,05136504453222;0,101;0,1;1;"Ddx10"
"Ncoa4";0,515235827503219;0,0184511445227575;0,129;0,133;1;"Ncoa4"
"Psme3";0,516019748407134;0,0411342093848529;0,131;0,13;1;"Psme3"
"Prkcsh";0,516715862086892;0,0228389772423021;0,278;0,287;1;"Prkcsh"
"Sae1";0,517553088759751;0,022271546602064;0,143;0,147;1;"Sae1"
"Tsg101";0,518172779982536;0,0154921388638255;0,16;0,165;1;"Tsg101"
"Arf4";0,518750844351637;0,0536859576594977;0,638;0,659;1;"Arf4"
"Hcfc1";0,518932104102339;0,0468618949831164;0,213;0,213;1;"Hcfc1"
"Lrch3";0,518946741945113;0,0483319287735201;0,197;0,198;1;"Lrch3"
"Atp2b4";0,519414650918558;0,0183603705040187;0,361;0,373;1;"Atp2b4"
"Tnik";0,5201429535699;0,0384816995523068;0,136;0,135;1;"Tnik"
"Ccdc82";0,520708988061301;0,0451157053315486;0,214;0,214;1;"Ccdc82"
"Bscl2";0,521241136787362;0,016856061411465;0,132;0,136;1;"Bscl2"
"Kctd10";0,521940050105921;0,0404393272547263;0,368;0,385;1;"Kctd10"
"Nus1";0,522645303366512;0,0332629797105986;0,236;0,243;1;"Nus1"
"Dgkd";0,5238434210048;0,0453322786517392;0,138;0,137;1;"Dgkd"
"Dcaf12";0,524742253684814;0,0523661233135828;0,157;0,157;1;"Dcaf12"
"Srek1ip1";0,526081563077423;0,0412188878352147;0,121;0,119;1;"Srek1ip1"
"Hnrnph3";0,526624839457531;0,0571870783117066;0,266;0,27;1;"Hnrnph3"
"Srsf11";0,526793195358716;0,0298341789476331;0,474;0,494;1;"Srsf11"
"Suclg2";0,530333694064004;0,0232096881648955;0,156;0,161;1;"Suclg2"
"Fam129a";0,530439460965225;0,0322067935593939;0,132;0,13;1;"Fam129a"
"Ccdc8";0,531874356240982;0,0198006053246694;0,118;0,122;1;"Ccdc8"
"Dcaf10";0,531960225743274;0,0284836064115818;0,102;0,101;1;"Dcaf10"
"Wdfy1";0,533797304551137;0,0220044483895249;0,161;0,166;1;"Wdfy1"
"Bcl10";0,534544203548441;0,0557153804045478;0,192;0,192;1;"Bcl10"
"Pxn";0,535185374822491;0,0429212962765502;0,148;0,147;1;"Pxn"
"Ash2l";0,536286963907585;0,046054582419907;0,112;0,111;1;"Ash2l"
"Dpy19l1";0,537469164773278;0,0206875429984019;0,171;0,175;1;"Dpy19l1"
"Sympk";0,537656646543485;0,0461698698133513;0,129;0,128;1;"Sympk"
"Paf1";0,538814638692437;0,0555524516441273;0,187;0,187;1;"Paf1"
"Sumo3";0,539510042686577;0,0396017451862092;0,322;0,336;1;"Sumo3"
"Stag2";0,540695635337305;0,0411061654043288;0,379;0,397;1;"Stag2"
"Sike1";0,540808305909504;0,0213807473358506;0,196;0,201;1;"Sike1"
"Srsf4";0,541251416430515;0,0290266255511734;0,198;0,204;1;"Srsf4"
"Gm37494";0,541615199218677;0,030236154131015;0,177;0,183;1;"Gm37494"
"Zswim8";0,543318478081273;0,0433565689112835;0,177;0,177;1;"Zswim8"
"Poldip3";0,543532805414614;0,0465470914769652;0,199;0,199;1;"Poldip3"
"Gosr1";0,544759919110306;0,035318803388019;0,103;0,102;1;"Gosr1"
"Arhgap32";0,545217891232916;0,043816734777548;0,132;0,131;1;"Arhgap32"
"Ppie";0,546481649544156;0,0215595686829558;0,13;0,133;1;"Ppie"
"Dpf2";0,547197587509703;0,0502463706853078;0,194;0,194;1;"Dpf2"
"Slc4a2";0,547278901068086;0,0460526245588313;0,136;0,136;1;"Slc4a2"
"Usp32";0,548161163755524;0,0289017918896896;0,112;0,111;1;"Usp32"
"D5Ertd579e";0,548311189833862;0,0337656627396105;0,183;0,183;1;"D5Ertd579e"
"Mapk14";0,54847518301642;0,0418394637020753;0,208;0,216;1;"Mapk14"
"Rbm22";0,549124425710722;0,033170080919364;0,178;0,184;1;"Rbm22"
"Zc2hc1a";0,550280270923233;0,0194199419664538;0,126;0,13;1;"Zc2hc1a"
"Cachd1";0,55089541873761;0,0345491063728391;0,112;0,116;1;"Cachd1"
"Frmd6";0,551179749639761;0,0590498894710221;0,512;0,539;1;"Frmd6"
"Pcdh7";0,551359409221053;0,0434332775685096;0,395;0,411;1;"Pcdh7"
"Zfp219";0,552208221938218;0,0222146207699796;0,136;0,14;1;"Zfp219"
"Amd1";0,552511385209058;0,0297116018681858;0,107;0,106;1;"Amd1"
"Copa";0,553881829907072;0,0238287780254787;0,416;0,433;1;"Copa"
"Sec23ip";0,554377208270249;0,0396127849122903;0,158;0,158;1;"Sec23ip"
"Pogk";0,555025796539523;0,0285469474481778;0,102;0,1;1;"Pogk"
"Ppm1g";0,555092849235924;0,0334671995435623;0,158;0,163;1;"Ppm1g"
"Mpdu1";0,555558719859007;0,0354668984547027;0,114;0,113;1;"Mpdu1"
"Prelp";0,555805106940848;0,0568491095548129;0,427;0,435;1;"Prelp"
"Mir99ahg";0,556321380553771;0,0341368598553001;0,107;0,106;1;"Mir99ahg"
"Marf1";0,556355785239349;0,0343101713212994;0,252;0,26;1;"Marf1"
"Aars";0,556529185746274;0,0160459463334276;0,132;0,136;1;"Aars"
"Trim2";0,557528723733278;0,0608139880198235;0,179;0,179;1;"Trim2"
"Ubald2";0,558034424676225;0,0255645981375461;0,302;0,313;1;"Ubald2"
"Tprgl";0,558376841160551;0,0350231042848685;0,42;0,44;1;"Tprgl"
"Kirrel";0,559295986079349;0,0417888671556338;0,204;0,204;1;"Kirrel"
"Zkscan1";0,559637220816972;0,0169613270336292;0,128;0,131;1;"Zkscan1"
"Stxbp6";0,561377938606046;0,0209647911122443;0,152;0,156;1;"Stxbp6"
"Thsd4";0,561471869840914;0,0415137444027757;0,103;0,107;1;"Thsd4"
"Tns1";0,561850245945052;0,0482761866716501;0,468;0,48;1;"Tns1"
"Plekha2";0,562589133790223;0,0253289560301827;0,158;0,163;1;"Plekha2"
"Itga9";0,562857861225959;0,0491687205430211;0,164;0,17;1;"Itga9"
"Ptp4a3";0,563209647474175;0,0417647948071806;0,13;0,129;1;"Ptp4a3"
"Dnajb14";0,563841986476163;0,0499520428136644;0,205;0,206;1;"Dnajb14"
"Aup1";0,564791549559439;0,0407855363437061;0,187;0,193;1;"Aup1"
"Pknox1";0,564988122829045;0,0212489390280107;0,118;0,121;1;"Pknox1"
"Mpp5";0,565175981615233;0,019371657349302;0,149;0,153;1;"Mpp5"
"Srp72";0,567272771617529;0,041121539862553;0,272;0,281;1;"Srp72"
"Trrap";0,569364995004025;0,0326680918999949;0,169;0,174;1;"Trrap"
"Usp24";0,570824096101256;0,0441725446802786;0,152;0,152;1;"Usp24"
"Zmat3";0,571057865491938;0,0294248016208635;0,141;0,139;1;"Zmat3"
"Epn1";0,572826246130112;0,0400153933850081;0,235;0,244;1;"Epn1"
"Zfp9";0,573411988689746;0,0194247504842655;0,132;0,136;1;"Zfp9"
"Usp45";0,573964602966209;0,00899150177775004;0,101;0,104;1;"Usp45"
"Upf3b";0,574325749867373;0,0488654163249825;0,161;0,16;1;"Upf3b"
"Itsn1";0,574713906459545;0,0383920504951311;0,15;0,15;1;"Itsn1"
"Ptpa";0,575059631340385;0,0341567564472994;0,258;0,267;1;"Ptpa"
"G2e3";0,575500275524193;0,0310367662009887;0,126;0,125;1;"G2e3"
"Ppfia1";0,575616144589004;0,0143133578796244;0,177;0,181;1;"Ppfia1"
"Ppa1";0,577323316590374;0,02874987213376;0,115;0,118;1;"Ppa1"
"Pmm2";0,57853214130199;0,04003403941557;0,102;0,101;1;"Pmm2"
"Golph3";0,579768916753761;0,0359805766401549;0,308;0,319;1;"Golph3"
"Tmem184b";0,580892379933701;0,0347322926365764;0,15;0,154;1;"Tmem184b"
"Ankib1";0,582157886047606;0,04738634514882;0,166;0,166;1;"Ankib1"
"Crk";0,582830794241293;0,0533311602106603;0,345;0,352;1;"Crk"
"Dock1";0,583604435634405;0,0639401598388669;0,201;0,203;1;"Dock1"
"Unc93b1";0,584026460521048;0,019700700680032;0,146;0,15;1;"Unc93b1"
"Akr1b3";0,584282066233612;0,0521136908334314;0,287;0,299;1;"Akr1b3"
"St5";0,585481020317549;0,0421410666059253;0,263;0,274;1;"St5"
"Tmem33";0,585491102732665;0,0321239785795496;0,185;0,191;1;"Tmem33"
"Zfp24";0,585636186161319;0,0430677814950565;0,124;0,123;1;"Zfp24"
"Chd4";0,586049625472045;0,0232645337044637;0,454;0,469;1;"Chd4"
"Scpep1";0,586182028569212;0,00783049487361298;0,36;0,37;1;"Scpep1"
"Abr";0,586328868657405;0,0465331842854537;0,144;0,144;1;"Abr"
"Rnf19a";0,586494523041359;0,0225930346169507;0,178;0,183;1;"Rnf19a"
"Apc";0,587511129607149;0,0516169607032846;0,258;0,261;1;"Apc"
"Aktip";0,589695312836487;0,0264881038067455;0,128;0,132;1;"Aktip"
